,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
조코드명,상품코드,상품등록일,상품명▲,매입처,"파트너포탈
입력정보",매입단가,판매단가,발주,,,,,,영업점,,,,,"발주
확정일자","발주
확정자","운영재고
관리대상",이미지여부,상품분류,발주비고,
,,,,,,,,수량,단위,단위수량,총수량,총금액,최근정보,기간판매량,운영재고,직전한달판매량,총현재고,수신예정수량,,,,,,,
디지털,0192143000129,2018-07-12,[코닥] 미니2/PM-220/휴대용 포토프린터/블랙,디피이,정상(EA/1),"108,000 ","135,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000136,2018-07-12,[코닥] 미니2/PM-220/휴대용 포토프린터/화이트,디피이,정상(EA/1),"108,000 ","135,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000198,2018-07-12,[코닥] 미니2/미니샷 스티커 카트리지/MSS-20/20매,디피이,정상(EA/1),"20,000 ","25,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000181,2018-07-12,[코닥] 미니2/미니샷 카트리지/MSC-20/20매,디피이,정상(EA/1),"16,000 ","20,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000143,2018-07-12,[코닥] 미니2/미니샷 카트리지/MSC-30/30매,디피이,정상(EA/1),"28,000 ","35,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000150,2018-07-12,[코닥] 미니2/미니샷 카트리지/MSC-50/50매,디피이,정상(EA/1),"40,000 ","50,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000174,2018-07-12,[코닥] 미니샷/MS-210/즉석카메라/블랙,디피이,정상(EA/1),"108,000 ","135,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000204,2018-07-12,[코닥] 미니샷/MS-210/즉석카메라/옐로우,디피이,정상(EA/1),"108,000 ","135,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,0192143000167,2018-07-12,[코닥] 미니샷/MS-210/즉석카메라/화이트,디피이,정상(EA/1),"108,000 ","135,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,8809243714116,2018-07-12,[코닥] 포토 프린터/PD-450W,디피이,정상(EA/1),"135,200 ","169,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,포토프린터/필름, ,
디지털,8800923144629,2023-11-24,[코시] C타입 듀얼 오디오3.5mm+C타입(충전)젠더/AD2141C,디피이,정상(EA/1),"17,430 ","24,900 ",1 ,EA(1),1 ,1 ,"17,430 ", /  [],0 ,0 ,1 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923144636,2023-11-24,[코시] C타입 알루미늄 멀티허브(5IN1)/UH2152C,디피이,정상(EA/1),"18,130 ","25,900 ",2 ,EA(1),1 ,2 ,"36,260 ", /  [],0 ,0 ,2 ,0 ,0 ,,,N,N,USB허브, ,
디지털,8800923144605,2023-11-24,[코시] C타입 오디오(마이크&3.5mm) 변환케이블/AT2139C,디피이,정상(EA/1),"6,230 ","8,900 ",2 ,EA(1),1 ,2 ,"12,460 ", /  [],0 ,0 ,2 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923144513,2023-11-24,[코시] C타입 크루 이어폰/EP2180C/블랙,디피이,정상(EA/1),"11,130 ","15,900 ",2 ,EA(1),1 ,2 ,"22,260 ",20250412 / 5 [발주확정],0 ,0 ,2 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923144506,2023-11-24,[코시] C타입 토미 이어폰/EP2179C/화이트,디피이,정상(EA/1),"11,130 ","15,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923177412,2024-11-06,[코시] C타입→오디오/마이크&3.5mm/변환케이블,디피이,정상(EA/1),"6,230 ","8,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923166317,2024-03-19,[코시] MP2095/엑셀 패드,디피이,정상(EA/1),"4,130 ","5,900 ",2 ,EA(1),1 ,2 ,"8,260 ",20250412 / 10 [발주확정],0 ,0 ,2 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923166324,2024-03-19,[코시] MP2096/엑셀 장패드,디피이,정상(EA/1),"10,430 ","14,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 10 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923144698,2023-11-24,[코시] 네트 블루투스 동글 5.0,디피이,정상(EA/1),"9,030 ","12,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,컴퓨터 주변기기 기타, ,
디지털,8800923144568,2023-11-24,[코시] 노이즈 캔슬링 블루투스 헤드셋 HS2148BT/블랙,디피이,정상(EA/1),"47,515 ","55,900 ",1 ,EA(1),1 ,1 ,"47,515 ", /  [],1 ,0 ,1 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923144773,2023-11-24,[코시] 노트북 알루미늄 받침대/NS2104,디피이,정상(EA/1),"17,430 ","24,900 ",2 ,EA(1),1 ,2 ,"34,860 ",20250412 / 5 [발주확정],1 ,0 ,3 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8800923177573,2024-11-06,[코시] 논슬립 울트라씬 마우스패드/MP2064,디피이,정상(EA/1),"4,830 ","6,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923177566,2024-11-06,[코시] 논슬립 울트라씬 장패드/MP2065,디피이,정상(EA/1),"7,700 ","11,000 ",3 ,EA(1),1 ,3 ,"23,100 ",20250412 / 5 [발주확정],1 ,0 ,4 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923144872,2023-11-24,[코시] 디아 블루투스이어폰(TWS) EP2153BTW/블랙,디피이,정상(EA/1),"24,565 ","28,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923144650,2023-11-24,[코시] 라운드 무소음 버티컬 무선 마우스/M2150WL/블랙,디피이,정상(EA/1),"17,430 ","24,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923144865,2023-11-24,[코시] 런투 스포츠 완전무선 블루투스이어폰(TWS)/EP2112BTW/블랙,디피이,정상(EA/1),"42,415 ","49,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923132428,2023-05-02,[코시] 롱고레더패드/MP2061,디피이,정상(EA/1),"4,130 ","5,900 ",1 ,EA(1),1 ,1 ,"4,130 ",20250412 / 5 [발주확정],0 ,0 ,1 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923144766,2023-11-24,[코시] 마고듀얼커넥트 (C+A)USB3.0 2포트+C타입2포트 멀티허브/UH2215CA,디피이,정상(EA/1),"20,930 ","29,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,USB허브, ,
디지털,8800923144681,2023-11-24,[코시] 메탈USB3.0 기가비트유선랜 아답터/UL2043U3,디피이,정상(EA/1),"18,830 ","26,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,아답터, ,
디지털,8800923144667,2023-11-24,[코시] 메탈타입C->HDMI미러링케이블(2M)/B2058HTC,디피이,정상(EA/1),"13,930 ","19,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,케이블/컨넥터/변환기, ,
디지털,8800923144674,2023-11-24,[코시] 메탈타입C 기가비트유선랜 아답터/UL2042C,디피이,정상(EA/1),"18,830 ","26,900 ",1 ,EA(1),1 ,1 ,"18,830 ",20250412 / 5 [발주확정],0 ,0 ,1 ,0 ,0 ,,,N,N,아답터, ,
디지털,8800923132473,2023-05-02,[코시] 모네타입C/U/SB3.0+2.0 4포트 허브/UH2015,디피이,정상(EA/1),"11,130 ","15,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923132442,2023-05-02,[코시] 모던타입C/U/SB3.0+2.0 4포트허브/UH2011C,디피이,정상(EA/1),"11,130 ","15,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923132381,2023-05-02,[코시] 모스 무선 마우스/M3380WLMP,디피이,정상(EA/1),"8,330 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923132312,2023-05-02,[코시] 바하U/SB4포트허브/UH2014,디피이,정상(EA/1),"9,030 ","12,900 ",3 ,EA(1),1 ,3 ,"27,090 ", /  [],2 ,0 ,5 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923144421,2023-11-24,[코시] 본투 골전도 블루투스 이어폰/EP2158BTB/블랙,디피이,정상(EA/1),"42,415 ","49,900 ",1 ,EA(1),1 ,1 ,"42,415 ", /  [],0 ,0 ,1 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923132398,2023-05-02,[코시] 볼트무선마우스/M3394WL,디피이,정상(EA/1),"8,330 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923144728,2023-11-24,[코시] 부착형 타입C USB3.0 4포트허브/UH2091C,디피이,정상(EA/1),"23,030 ","32,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,USB허브, ,
디지털,8800923177436,2024-11-06,[코시] 블랙 메탈 스테레오 AUX 케이블/1M,디피이,정상(EA/1),"4,130 ","5,900 ",1 ,EA(1),1 ,1 ,"4,130 ", /  [],0 ,0 ,1 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923177542,2024-11-06,[코시] 블랙 메탈 스테레오 C타입 AUX 케이블/1M,디피이,정상(EA/1),"6,230 ","8,900 ",1 ,EA(1),1 ,1 ,"6,230 ", /  [],1 ,0 ,1 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923155786,2023-12-13,[코시] 블루투스 동글 DG2073BT,디피이,정상(EA/1),"8,330 ","11,900 ",1 ,EA(1),1 ,1 ,"8,330 ",20250412 / 5 [발주확정],0 ,0 ,1 ,0 ,0 ,,,N,N,컴퓨터 주변기기 기타, ,
디지털,8800923132480,2023-05-02,[코시] 블루패널 카드리더/CR2019,디피이,정상(EA/1),"9,030 ","12,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923132411,2023-05-02,[코시] 빅토리패드/MP2060,디피이,정상(EA/1),"4,130 ","5,900 ",2 ,EA(1),1 ,2 ,"8,260 ",20250412 / 5 [발주확정],0 ,0 ,2 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923132459,2023-05-02,[코시] 샤프타입COTG허브카드리더콤보(U/SB3.0+U/SB2.0)/CR2012C,디피이,정상(EA/1),"13,230 ","18,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923144711,2023-11-24,[코시] 솔라타입C 멀티스테이션/DS2081UHC,디피이,정상(EA/1),"27,230 ","38,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,컴퓨터 주변기기 기타, ,
디지털,8800923144643,2023-11-24,[코시] 스노우 세미 버티컬 무선 마우스/M2068WL,디피이,정상(EA/1),"10,430 ","14,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923132329,2023-05-02,[코시] 시크카드리더/CR2016,디피이,정상(EA/1),"5,530 ","7,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923132374,2023-05-02,[코시] 시티즌 완전무선 블루투스 이어폰/EP3436BTW-F,디피이,정상(EA/1),"29,665 ","34,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923144780,2023-11-24,[코시] 실버 메탈 노트북받침대 (4단높이조절)/NS2082,디피이,정상(EA/1),"24,430 ","34,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8800923144889,2023-11-24,[코시] 아폴로 블루투스 보조배터리 겸용 이어폰 EP2002BT/블랙,디피이,정상(EA/1),"21,165 ","24,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923144896,2023-11-24,[코시] 아폴로 블루투스 보조배터리 겸용 이어폰 EP2002BT/화이트,디피이,정상(EA/1),"21,165 ","24,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923144797,2023-11-24,[코시] 알루미늄 접이식 멀티스탠드/NS2093,디피이,정상(EA/1),"16,730 ","23,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,받침대/스탠드, ,
디지털,8800923144612,2023-11-24,[코시] 애플라이트닝→오디오(3.5mm) 케이블/AT2140iP,디피이,정상(EA/1),"6,230 ","8,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923144551,2023-11-24,[코시] 액티 골전도 블루투스이어폰/EP2138BTB/블랙,디피이,정상(EA/1),"42,415 ","49,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923132435,2023-05-02,[코시] 에르코 버티컬 무선마우스/M2017WL,디피이,정상(EA/1),"18,130 ","25,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923144759,2023-11-24,[코시] 에바듀얼커넥터 (C타입+USB-A)USB3.0+USB2.0 4포트허브/UH2213CA,디피이,정상(EA/1),"6,930 ","9,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,USB허브, ,
디지털,8800923132497,2023-05-02,[코시] 엑스 4K/UHD미라캐스트/CK2036WL,디피이,정상(EA/1),"40,530 ","57,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,케이블/충전잭/충전기, ,
디지털,8800923144537,2023-11-24,[코시] 자이드 저소음 버티컬 무선마우스,디피이,정상(EA/1),"16,030 ","22,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923144520,2023-11-24,[코시] 저소음 버티컬 마우스/M2018WL/블랙,디피이,정상(EA/1),"17,430 ","24,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923144742,2023-11-24,[코시] 제롬C타입멀티허브 (HDMI USB3.0)/DS2178CUHC,디피이,정상(EA/1),"19,530 ","27,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,USB허브, ,
디지털,8800923144841,2023-11-24,[코시] 캔디 레트로 무선키패드 그린/KP2135WL.GN,디피이,정상(EA/1),"13,930 ","19,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 키보드, ,
디지털,8800923144735,2023-11-24,[코시] 캔디 레트로 무선키패드 핑크/KP2135WL.PK,디피이,정상(EA/1),"13,930 ","19,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 키보드, ,
디지털,8800923144438,2023-11-24,[코시] 쿼트 골전도 블루투스 이어폰/EP2203BTB/블랙,디피이,정상(EA/1),"50,915 ","59,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923144599,2023-11-24,[코시] 타입C 버킷 이어폰/EP2044C/블랙,디피이,정상(EA/1),"11,830 ","16,900 ",1 ,EA(1),1 ,1 ,"11,830 ",20250330 / 10 [발주확정],0 ,0 ,1 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923144582,2023-11-24,[코시] 타입C 베스타 이어폰/EP2027C/화이트,디피이,정상(EA/1),"11,830 ","16,900 ",0 ,EA(1),1 ,0 ,0 ,20250330 / 10 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923144575,2023-11-24,[코시] 타입C 어반 이어폰/EP3431C-F/블랙,디피이,정상(EA/1),"11,130 ","15,900 ",2 ,EA(1),1 ,2 ,"22,260 ",20250412 / 10 [발주확정],0 ,0 ,2 ,0 ,0 ,,,N,N,이어폰/헤드폰, ,
디지털,8800923144704,2023-11-24,[코시] 타입C 자동감김 2포트(PD+QC3.0) 차량용충전기/CGR2094AT,디피이,정상(EA/1),"17,430 ","24,900 ",0 ,EA(1),1 ,0 ,0 ,20250412 / 5 [발주확정],0 ,0 ,0 ,0 ,0 ,,,N,N,자동차용품, ,
디지털,8800923132466,2023-05-02,[코시] 타입CU/SB3.0베이직OTG카드리더/CR2013C,디피이,정상(EA/1),"11,130 ","15,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,카드리더기, ,
디지털,8800923132305,2023-05-02,[코시] 토파즈 무선 마우스/M3428WL-F,디피이,정상(EA/1),"8,330 ","11,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,마우스, ,
디지털,8800923177559,2024-11-06,[코시] 토파즈 젤 손목패드/WP2051,디피이,정상(EA/1),"4,830 ","6,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,패드류, ,
디지털,8800923144858,2023-11-24,[코시] 트립20W(PD+QC3.0) 여행용어댑터/TA2206PQ,디피이,정상(EA/1),"34,230 ","48,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,아답터, ,
디지털,8800923132404,2023-05-02,[코시] 포인트 펜타입 무선프리젠터/PR2040WL,디피이,정상(EA/1),"18,130 ","25,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,프리젠테이션 소품, ,
디지털,8800923144544,2023-11-24,[코시] 플라이 골전도 블루투스 이어폰/EP2009BTB/레드,디피이,정상(EA/1),"59,415 ","69,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155618,2023-12-11,[큐씨와이] ANC BT이어폰/HT01C/블랙,디피이,정상(EA/1),"52,412 ","59,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155601,2023-12-11,[큐씨와이] BAR TYPE BT이어폰/T3/블랙,디피이,정상(EA/1),"42,875 ","49,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155694,2023-12-11,[큐씨와이] BAR TYPE BT이어폰/T5/블랙,디피이,정상(EA/1),"27,912 ","31,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155809,2023-12-18,[큐씨와이] BT이어폰/G1/블랙,디피이,정상(EA/1),"27,912 ","31,900 ",1 ,EA(1),1 ,1 ,"27,912 ",20250412 / 10 [발주확정],0 ,0 ,1 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155816,2023-12-18,[큐씨와이] BT이어폰/HT07 ANC/블랙,디피이,정상(EA/1),"34,037 ","38,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155687,2023-12-11,[큐씨와이] BT이어폰/J05/블랙,디피이,정상(EA/1),"30,187 ","34,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155670,2023-12-11,[큐씨와이] BT이어폰/J05/실버,디피이,정상(EA/1),"30,187 ","34,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155663,2023-12-11,[큐씨와이] BT이어폰/J11/블랙,디피이,정상(EA/1),"13,562 ","15,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155656,2023-12-11,[큐씨와이] BT이어폰/J11/화이트,디피이,정상(EA/1),"13,562 ","15,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155533,2023-12-11,[큐씨와이] BT이어폰/M18/화이트,디피이,정상(EA/1),"25,287 ","28,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155649,2023-12-11,[큐씨와이] BT이어폰/M18/화이트,디피이,정상(EA/1),"24,412 ","27,900 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155526,2023-12-11,[큐씨와이] BT이어폰/MINI1/블랙,디피이,정상(EA/1),"25,987 ","29,700 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155519,2023-12-11,[큐씨와이] BT이어폰/MINI1/화이트,디피이,정상(EA/1),"25,987 ","29,700 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155502,2023-12-11,[큐씨와이] BT이어폰/Q11/블랙,디피이,정상(EA/1),"16,625 ","19,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155595,2023-12-11,[큐씨와이] BT이어폰/Q11/화이트,디피이,정상(EA/1),"16,625 ","19,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155588,2023-12-11,[큐씨와이] BT이어폰/Q26PRO/블랙,디피이,정상(EA/1),"14,350 ","16,400 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155571,2023-12-11,[큐씨와이] BT이어폰/Q26PRO/스킨,디피이,정상(EA/1),"14,350 ","16,400 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155564,2023-12-11,[큐씨와이] BT이어폰/Q26PRO/화이트,디피이,정상(EA/1),"14,350 ","16,400 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155557,2023-12-11,[큐씨와이] BT이어폰/Q29PRO/블랙,디피이,정상(EA/1),"53,812 ","61,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155540,2023-12-11,[큐씨와이] BT이어폰/Q29PRO/화이트,디피이,정상(EA/1),"53,812 ","61,500 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155434,2023-12-11,[큐씨와이] BT이어폰/QY11/블랙,디피이,정상(EA/1),"33,250 ","38,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155427,2023-12-11,[큐씨와이] BT이어폰/QY11/블랙+레드,디피이,정상(EA/1),"33,250 ","38,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155410,2023-12-11,[큐씨와이] BT이어폰/QY12PRO/블랙,디피이,정상(EA/1),"30,625 ","35,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155403,2023-12-11,[큐씨와이] BT이어폰/QY12PRO/화이트,디피이,정상(EA/1),"30,625 ","35,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155496,2023-12-11,[큐씨와이] BT이어폰/QY19PRO/블랙,디피이,정상(EA/1),"28,000 ","32,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
디지털,8800923155489,2023-12-11,[큐씨와이] BT이어폰/QY19PRO/화이트,디피이,정상(EA/1),"28,000 ","32,000 ",0 ,EA(1),1 ,0 ,0 , /  [],0 ,0 ,0 ,0 ,0 ,,,N,N,블루투스 이어폰/헤드셋, ,
